token,dep,head
"
",dep,determines
determines,advcl,notify
that,mark,meet
a,det,Deliverable
Deliverable,nsubj,meet
does,aux,meet
not,neg,meet
meet,ccomp,determines
the,det,criteria
applicable,amod,criteria
acceptance,compound,criteria
criteria,dobj,meet
",",punct,notify
Company,nsubj,notify
will,aux,notify
notify,ROOT,notify
"
",dep,notify
Consultant,dobj,notify
within,prep,notify
thirty,quantmod,30
(,punct,30
30,nummod,days
),punct,days
days,pobj,within
of,prep,days
the,det,date
date,pobj,of
Consultant,nsubj,delivers
delivers,relcl,date
such,amod,Deliverable
Deliverable,dobj,delivers
to,dative,delivers
Company,pobj,to
(,punct,delivers
or,cc,delivers
within,conj,delivers
"
",dep,period
such,amod,period
other,amod,period
time,compound,period
period,pobj,within
as,mark,agree
the,det,Parties
Parties,nsubj,agree
may,aux,agree
agree,advcl,period
),punct,within
",",punct,notify
specifying,advcl,notify
its,poss,reasons
reasons,dobj,specifying
in,prep,specifying
reasonable,amod,detail
detail,pobj,in
",",punct,notify
and,cc,notify
Consultant,nsubj,conform
"
",dep,conform
will,aux,conform
",",punct,conform
at,prep,conform
no,det,cost
additional,amod,cost
cost,pobj,at
",",punct,conform
promptly,advmod,conform
conform,conj,notify
the,det,Deliverable
Deliverable,dobj,conform
so,mark,meets
that,mark,meets
it,nsubj,meets
meets,advcl,conform
the,det,criteria
applicable,amod,criteria
acceptance,compound,criteria
"
",dep,criteria
criteria,dobj,meets
.,punct,conform
Any,det,Deliverables
corrected,amod,Deliverables
Deliverables,nsubjpass,evaluated
may,aux,evaluated
be,auxpass,evaluated
evaluated,ROOT,evaluated
over,prep,evaluated
an,det,period
additional,amod,period
thirty,nummod,day
(,punct,day
30,nummod,day
),punct,day
day,compound,period
period,pobj,over
and,cc,evaluated
"
",dep,evaluated
accepted,conj,evaluated
or,cc,accepted
rejected,conj,accepted
by,agent,rejected
Company,pobj,by
in,prep,rejected
accordance,pobj,in
with,prep,accordance
the,det,provisions
provisions,pobj,with
of,prep,provisions
this,det,Section
Section,pobj,of
.,punct,evaluated
All,det,Deliverables
rejected,amod,Deliverables
"
",dep,Deliverables
Deliverables,nsubjpass,safeguarded
will,aux,safeguarded
be,auxpass,safeguarded
safeguarded,ROOT,safeguarded
or,cc,safeguarded
destroyed,conj,safeguarded
by,agent,destroyed
Company,pobj,by
as,mark,requested
requested,advcl,destroyed
by,agent,requested
Consultant,pobj,by
.,punct,safeguarded
"

",dep,Payment
3,nummod,"

"
.,punct,3
Payment,ROOT,Payment
:,punct,Payment
Audit,compound,Rights
Rights,appos,Payment
"

",dep,Payment
3.1,nummod,Payment
Payment,appos,Payment
.,punct,Payment
In,prep,invoice
full,amod,consideration
and,cc,full
complete,conj,full
consideration,pobj,In
to,prep,consideration
Consultant,pobj,to
for,prep,consideration
entering,pcomp,for
into,prep,entering
this,det,Agreement
"
",dep,Agreement
Agreement,pobj,into
",",punct,entering
performing,dep,entering
Consultant,poss,obligations
’s,case,Consultant
obligations,dobj,performing
hereunder,advmod,performing
",",punct,for
and,cc,for
for,prep,agrees
all,det,rights
rights,pobj,for
granted,acl,rights
by,agent,granted
Consultant,pobj,by
to,prep,granted
"
",dep,to
Company,pobj,to
hereunder,advmod,granted
",",punct,agrees
Company,nsubj,agrees
agrees,conj,for
to,aux,pay
pay,xcomp,agrees
",",punct,agrees
and,cc,agrees
Consultant,nsubj,agrees
agrees,conj,agrees
to,aux,accept
accept,xcomp,agrees
",",punct,agrees
the,det,fees
fees,dobj,agrees
set,acl,fees
forth,prt,set
in,prep,set
Schedule,compound,A.
"
",dep,Schedule
A.,pobj,in
Unless,mark,set
otherwise,advmod,set
set,advcl,invoice
forth,prt,set
in,prep,set
Schedule,compound,A
A,pobj,in
",",punct,invoice
Consultant,nsubj,invoice
shall,aux,invoice
invoice,ROOT,invoice
Company,dobj,invoice
monthly,advmod,invoice
in,prep,invoice
a,det,form
form,pobj,in
that,nsubj,"
"
"
",dep,form
includes,acl,form
project(s,dobj,includes
),punct,project(s
",",punct,project(s
dates,conj,project(s
",",punct,dates
hours,conj,dates
",",punct,hours
and,cc,hours
an,det,report
activity,compound,report
report,conj,hours
on,prep,report
the,det,deliverables
deliverables,pobj,on
included,acl,deliverables
in,prep,included
Schedule,compound,A
A,pobj,in
",",punct,invoice
and,cc,invoice
"
",dep,pay
Company,nsubj,pay
shall,aux,pay
pay,conj,invoice
all,det,amounts
amounts,dobj,pay
due,amod,amounts
and,cc,due
owing,conj,due
within,prep,pay
thirty,nummod,days
(,punct,days
30,nummod,days
),punct,days
days,pobj,within
of,prep,days
its,poss,receipt
receipt,pobj,of
of,prep,receipt
each,det,invoice
such,amod,invoice
invoice,pobj,of
.,punct,pay
"
",dep,are
Any,det,terms
terms,nsubj,are
contained,acl,terms
on,prep,contained
Consultant,poss,invoice
’s,case,Consultant
invoice,pobj,on
that,nsubj,are
are,relcl,terms
inconsistent,acomp,are
with,prep,inconsistent
or,cc,inconsistent
supplemental,conj,inconsistent
to,prep,supplemental
this,det,Agreement
Agreement,pobj,to
"
",dep,are
are,ROOT,are
null,acomp,are
and,cc,null
void,conj,null
.,punct,are
All,det,payments
payments,nsubjpass,made
will,aux,made
be,auxpass,made
made,ROOT,made
in,prep,made
U.S.,compound,dollars
dollars,pobj,in
and,cc,made
will,aux,require
require,conj,made
registration,dobj,require
with,prep,registration
Company,poss,provider
’s,case,Company
"
",dep,provider
payment,compound,provider
provider,pobj,with
",",punct,provider
Justworks,appos,provider
.,punct,made
"

",dep,made
3.2,punct,made
Audit,compound,Rights
Rights,conj,made
:,punct,made
During,prep,allow
the,det,Term
Term,pobj,During
(,punct,During
as,mark,defined
defined,advcl,During
below,advmod,defined
),punct,During
and,cc,During
for,conj,During
one,nummod,year
(,punct,year
1,nummod,year
),punct,year
year,pobj,for
thereafter,advmod,year
",",punct,allow
"
",dep,upon
upon,prep,","
receiving,pcomp,upon
thirty,nummod,days
(,punct,days
30,nummod,days
),punct,days
days,nmod,notice
written,amod,notice
notice,dobj,receiving
from,prep,receiving
Company,pobj,from
",",punct,allow
Consultant,nsubj,allow
will,aux,allow
allow,ROOT,allow
Company,nsubj,inspect
and,cc,Company
"
",dep,auditors
its,poss,auditors
authorized,amod,auditors
auditors,conj,Company
",",punct,auditors
attorneys,conj,auditors
",",punct,attorneys
and,cc,attorneys
accountants,conj,attorneys
to,aux,inspect
inspect,ccomp,allow
its,poss,records
records,dobj,inspect
which,nsubj,document
document,relcl,records
the,det,receipt
receipt,dobj,document
"
",dep,receipt
of,prep,receipt
the,det,fees
fees,pobj,of
set,acl,fees
forth,prt,set
in,prep,set
Schedule,compound,A
A,pobj,in
as,advmod,as
well,advmod,as
as,cc,receipt
the,det,records
records,conj,receipt
of,prep,records
the,det,dates
project(s,nmod,dates
),punct,dates
dates,pobj,of
",",punct,dates
hours,conj,dates
",",punct,hours
and,cc,hours
activity,compound,reports
"
",dep,reports
reports,conj,hours
on,prep,dates
the,det,deliverables
deliverables,pobj,on
included,acl,deliverables
in,prep,included
Schedule,compound,A
A,pobj,in
",",punct,inspect
for,prep,inspect
the,det,purpose
limited,amod,purpose
purpose,pobj,for
of,prep,purpose
ensuring,pcomp,of
that,mark,are
the,det,fees
"
",dep,fees
fees,nsubj,are
paid,acl,fees
to,dative,paid
Consultant,pobj,to
and,cc,fees
the,det,funds
incentive,compound,funds
funds,conj,fees
paid,acl,funds
out,prt,paid
to,prep,paid
focus,compound,group
group,compound,participants
participants,pobj,to
are,ccomp,ensuring
"


",dep,are
#,punct,allow
#,punct,allow
DataKind_Inc,nmod,Consulting_Agreement_for_Professional_Services_Fully_Executed_Redacted_page_2
-,punct,Consulting_Agreement_for_Professional_Services_Fully_Executed_Redacted_page_2
Consulting_Agreement_for_Professional_Services_Fully_Executed_Redacted_page_2,punct,allow
"
",dep,allow
aligned,ccomp,allow
.,punct,allow
Consultant,nsubj,allow
shall,aux,allow
not,neg,allow
allow,ROOT,allow
access,dobj,allow
to,prep,access
any,det,information
personally,advmod,identifiable
identifiable,amod,information
information,pobj,to
.,punct,allow
If,mark,result
",",punct,result
asa,det,result
result,advcl,determined
"
",dep,result
of,prep,result
any,det,audit
audit,pobj,of
it,nsubjpass,determined
is,auxpass,determined
determined,advcl,notify
that,mark,aligned
the,det,fees
fees,nsubjpass,aligned
and,cc,fees
expenses,conj,fees
are,auxpass,aligned
not,neg,aligned
aligned,ccomp,determined
",",punct,notify
Company,nsubj,notify
shall,aux,notify
notify,ROOT,notify
"
",dep,notify
Consultant,dobj,notify
of,prep,notify
the,det,amount
amount,pobj,of
of,prep,amount
any,det,overcharge
such,amod,overcharge
overcharge,pobj,of
or,cc,overcharge
shortfall,conj,overcharge
.,punct,notify
Consultant,nsubj,return
shall,aux,return
promptly,advmod,return
return,ROOT,return
to,prep,return
"
",dep,to
Company,pobj,to
the,det,amount
amount,dobj,return
of,prep,amount
the,det,overcharge
overcharge,pobj,of
and,cc,return
Company,nsubj,pay
shall,aux,pay
promptly,advmod,pay
pay,conj,return
Consultant,dative,pay
any,det,shortfall
shortfall,dobj,pay
.,punct,pay
"
",dep,perform
Company,nsubj,perform
may,aux,perform
perform,ROOT,perform
only,advmod,one
one,nummod,audit
(,punct,audit
1,nummod,audit
),punct,audit
audit,dobj,perform
during,prep,perform
the,det,Term
Term,pobj,during
of,prep,Term
the,det,Agreement
Agreement,pobj,of
and,cc,Term
the,det,period
1,nummod,month
2,nummod,month
-,punct,month
month,compound,period
"
",dep,period
period,conj,Term
immediately,advmod,following
following,acl,period
the,det,end
end,dobj,following
of,prep,end
the,det,Term
Term,pobj,of
of,prep,Term
the,det,Agreement
Agreement,pobj,of
.,punct,perform
Company,nsubj,perform
will,aux,perform
perform,ROOT,perform
any,det,"
"
"
",dep,perform
and,cc,"
"
all,det,audits
audits,conj,"
"
at,prep,perform
its,poss,expense
sole,amod,expense
expense,pobj,at
.,punct,perform
"

",dep,Expenses
4,meta,Expenses
.,punct,4
Expenses,ROOT,Expenses
.,punct,Expenses
Company,nsubj,reimburse
will,aux,reimburse
reimburse,ROOT,reimburse
Consultant,dobj,reimburse
for,prep,reimburse
any,det,"
"
reasonable,amod,"
"
",",punct,"
"
documented,amod,"
"
",",punct,"
"
out,nmod,"
"
-,punct,out
of-,prep,out
"
",dep,for
pocket,pobj,for
expenses,dobj,reimburse
actually,advmod,incurred
incurred,acl,expenses
by,agent,incurred
Consultant,pobj,by
in,prep,incurred
connection,pobj,in
with,prep,connection
the,det,performance
performance,pobj,with
of,prep,performance
Consultant,poss,Services
’s,case,Consultant
"
",dep,Services
Services,pobj,of
hereunder,advmod,Services
",",punct,reimburse
provided,prep,reimburse
that,mark,pre
such,amod,expenses
expenses,nsubjpass,pre
have,aux,pre
been,auxpass,pre
pre,pcomp,provided
-,punct,reimburse
approved,advcl,reimburse
by,agent,approved
Company,pobj,by
in,prep,approved
writing,pobj,in
.,punct,reimburse
For,prep,seck
the,det,"
"
"
",dep,For
avoidance,pobj,For
of,prep,avoidance
doubt,pobj,of
",",punct,seck
Consultant,nsubj,seck
will,aux,seck
not,neg,seck
seck,ROOT,seck
and,cc,seck
shall,aux,entitled
not,neg,entitled
be,auxpass,entitled
entitled,conj,seck
to,prep,entitled
any,det,expenses
expenses,pobj,to
other,amod,expenses
than,prep,other
expenses,pobj,than
"
",dep,expenses
pre,acl,expenses
-,acl,expenses
approved,acl,expenses
in,prep,approved
writing,pobj,in
by,agent,approved
Company,pobj,by
.,punct,seck
Further,advmod,be
",",punct,be
all,det,travel
air,compound,travel
travel,nsubj,be
shall,aux,be
be,ROOT,be
“,punct,class
coach,nmod,class
”,punct,class
class,attr,be
(,punct,be
and,cc,be
Consultant,nsubj,endeavor
shall,aux,endeavor
"
",dep,endeavor
endeavor,conj,be
to,aux,take
take,xcomp,endeavor
advantage,dobj,take
of,prep,take
advance,amod,discounts
purchase,compound,discounts
discounts,pobj,of
when,advmod,practicable
practicable,advcl,take
),punct,endeavor
and,cc,be
all,det,accommodations
hotel,compound,accommodations
accommodations,nsubj,be
"
",dep,accommodations
and,cc,accommodations
dining,compound,expenses
expenses,conj,accommodations
shall,aux,be
be,conj,be
standard,amod,class
“,punct,class
business,compound,class
class,attr,be
.,punct,be
”,punct,be
Consultant,nsubj,invoice
shall,aux,invoice
invoice,ROOT,invoice
Company,dobj,invoice
for,prep,invoice
any,det,expenses
such,amod,expenses
"
",dep,expenses
expenses,pobj,for
on,prep,invoice
a,det,basis
monthly,amod,basis
basis,pobj,on
",",punct,invoice
and,cc,invoice
Company,nsubj,pay
shall,aux,pay
pay,conj,invoice
the,det,amount
amount,dobj,pay
of,prep,amount
each,det,invoice
invoice,pobj,of
within,prep,pay
thirty,nummod,days
(,punct,30
30,nummod,days
),punct,days
days,pobj,within
of,prep,days
"
",dep,of
receipt,pobj,of
of,prep,receipt
each,det,invoice
invoice,pobj,of
.,punct,pay
"

",dep,Ownership
5,meta,Ownership
.,punct,5
Ownership,ROOT,Ownership
of,prep,Ownership
Intellectual,amod,Property
Property,pobj,of
.,punct,Ownership
Company,nsubj,use
shall,aux,use
not,neg,use
use,ROOT,use
the,det,information
information,dobj,use
or,cc,information
data,compound,elements
"
",dep,elements
elements,conj,information
provided,acl,information
by,agent,provided
Consultant,pobj,by
to,prep,provided
Company,pobj,to
pursuant,advmod,provided
to,prep,pursuant
this,det,Agreement
Agreement,pobj,to
(,punct,information
collectively,advmod,Data
",",punct,Data
the,det,Data
"
",dep,Data
“,punct,Data
Data,appos,information
”,punct,Data
),punct,information
or,cc,use
make,conj,use
",",punct,make
cause,dep,make
to,aux,made
be,auxpass,made
made,xcomp,cause
",",punct,made
use,conj,made
or,cc,use
sell,conj,use
for,prep,sell
any,det,purpose
purpose,pobj,for
",",punct,use
any,det,product
product,dobj,use
or,cc,product
other,amod,item
item,conj,product
using,acl,product
",",punct,using
"
",dep,using
incorporating,dep,using
or,cc,incorporating
derived,conj,incorporating
from,prep,derived
the,det,Data
Data,pobj,from
",",punct,make
other,conj,make
than,prep,other
for,prep,than
the,det,use
permitted,amod,use
use,pobj,for
set,acl,use
forth,prt,set
in,prep,set
Exhibit,compound,A
A,pobj,in
to,prep,A
"
",dep,to
this,det,Agreement
Agreement,pobj,to
.,punct,make
Company,nsubj,agrees
agrees,ROOT,agrees
that,mark,apply
it,nsubj,apply
will,aux,apply
not,neg,apply
apply,ccomp,agrees
or,cc,apply
file,conj,apply
for,prep,file
any,det,protection
intellectual,amod,property
property,compound,"
"
"
",dep,protection
protection,pobj,for
",",punct,protection
including,prep,protection
without,prep,including
limitation,pobj,without
",",punct,including
copyright,nmod,protection
or,cc,copyright
patent,conj,copyright
protection,pobj,including
",",punct,including
in,prep,including
any,det,jurisdiction
jurisdiction,pobj,in
",",punct,protection
for,prep,file
the,det,"
"
"
",dep,for
Data,pobj,for
or,cc,Data
any,det,development
patentable,amod,development
development,conj,Data
or,cc,development
discovery,conj,development
resulting,acl,development
from,prep,resulting
its,poss,use
use,pobj,from
of,prep,use
the,det,Data
Data,pobj,of
",",punct,development
without,prep,file
the,det,approval
"
",dep,approval
prior,amod,approval
written,amod,approval
approval,pobj,without
of,prep,approval
Consultant,pobj,of
.,punct,agrees
Consultant,nsubj,retains
retains,ccomp,retain
ownership,dobj,retains
of,prep,ownership
the,det,Data
Data,pobj,of
and,cc,Data
all,det,rights
intellectual,amod,property
"
",dep,property
property,compound,rights
rights,conj,Data
therein,advmod,rights
",",punct,retain
Consultant,nsubj,retain
shall,aux,retain
retain,ROOT,retain
ownership,dobj,retain
of,prep,ownership
all,det,Rights
Intellectual,compound,Property
Property,compound,Rights
Rights,pobj,of
to,prep,Rights
any,det,invention
"
",dep,invention
invention,pobj,to
",",punct,invention
work,conj,invention
",",punct,work
or,cc,work
other,amod,matter
matter,conj,work
that,nsubjpass,been
has,aux,been
been,relcl,invention
or,cc,been
is,auxpass,created
created,conj,been
",",punct,created
conceived,conj,created
",",punct,conceived
or,cc,conceived
reduced,conj,conceived
to,prep,reduced
practice,pobj,to
by,agent,reduced
Consultant,pobj,by
"
",dep,independently
independently,advmod,created
of,prep,independently
this,det,Agreement
Agreement,pobj,of
.,punct,retain
"

",dep,"

"
6,nummod,"

"
",",punct,"

"
Representations,appos,"

"
and,cc,Representations
Warranties,conj,Representations
;,punct,Representations
Disclaimer,ROOT,Disclaimer
.,punct,Disclaimer
Consultant,nsubj,warrants
hereby,advmod,warrants
warrants,ROOT,warrants
to,prep,warrants
Company,pobj,to
that,mark,performed
:,punct,performed
"

",dep,performed
(,punct,performed
i,meta,performed
),punct,i
Consultant,poss,Services
’s,case,Consultant
Services,nsubjpass,performed
shall,aux,performed
be,auxpass,performed
performed,ccomp,warrants
in,prep,performed
a,det,manner
competent,amod,manner
",",punct,competent
professional,conj,competent
",",punct,professional
and,cc,professional
workman,npadvmod,like
-,punct,like
like,conj,professional
manner,pobj,in
",",punct,performed
in,prep,performed
"
",dep,in
accordance,pobj,in
with,prep,accordance
current,amod,standards
industry,compound,standards
standards,pobj,with
;,punct,performed
(,punct,ii
ii,meta,be
),punct,ii
Consultant,poss,employees
’s,case,Consultant
employees,nsubj,be
and,cc,employees
approved,amod,subcontractors
subcontractors,conj,employees
",",punct,employees
if,mark,"
"
"
",dep,employees
any,amod,employees
",",punct,employees
who,nsubj,perform
perform,relcl,employees
any,det,Services
Services,dobj,perform
shall,aux,be
be,conj,performed
qualified,acomp,be
to,aux,perform
perform,xcomp,qualified
the,det,tasks
tasks,dobj,perform
and,cc,tasks
functions,conj,tasks
which,dobj,assigned
they,nsubjpass,assigned
are,auxpass,assigned
assigned,relcl,tasks
;,punct,performed
"
",dep,conform
(,punct,iii
iii,meta,conform
),punct,iii
all,det,Deliverables
Deliverables,nsubj,conform
provided,acl,Deliverables
hereunder,advmod,provided
shall,aux,conform
materially,advmod,conform
conform,conj,performed
to,prep,conform
the,det,specifications
specifications,pobj,to
set,acl,specifications
forth,prt,set
in,prep,set
Schedule,compound,A.
"
",dep,Schedule
A.,pobj,in
Company,nsubj,represents
represents,ROOT,represents
",",punct,represents
warrants,conj,represents
",",punct,warrants
and,cc,warrants
covenants,conj,warrants
that,mark,held
:,punct,that
(,punct,shal
i,meta,shal
),punct,i
Data,nsubj,shal
provided,acl,Data
under,prep,provided
this,det,Agreement
Agreement,pobj,under
shal,meta,held
!,punct,shal
be,auxpass,held
held,ccomp,covenants
"
",dep,held
in,prep,held
the,det,confidence
strictest,amod,confidence
confidence,pobj,in
and,cc,held
can,aux,disclosed
be,auxpass,disclosed
disclosed,conj,held
only,advmod,in
in,prep,disclosed
compliance,pobj,in
with,prep,compliance
the,det,terms
terms,pobj,with
of,prep,terms
this,det,Agreement
Agreement,pobj,of
;,punct,held
(,punct,ii
ii,meta,maintain
),punct,ii
it,nsubj,maintain
"
",dep,maintain
will,aux,maintain
maintain,conj,held
the,det,anonymity
anonymity,dobj,maintain
of,prep,anonymity
the,det,data
data,pobj,of
provided,acl,data
;,punct,maintain
(,punct,iii
iii,meta,made
),punct,iii
that,mark,made
if,mark,discovered
any,det,person
person,nsubjpass,discovered
",",punct,person
family,conj,person
or,cc,family
household,conj,family
should,aux,discovered
be,auxpass,discovered
"
",dep,discovered
discovered,advcl,made
inadvertently,advmod,discovered
",",punct,made
no,det,use
use,nsubjpass,made
will,aux,made
be,auxpass,made
made,conj,maintain
of,prep,use
this,det,knowledge
knowledge,pobj,of
;,punct,held
(,punct,iv
iv,meta,advised
),punct,iv
Consultant,nsubjpass,advised
will,aux,advised
be,auxpass,advised
advised,conj,held
of,prep,advised
the,det,"
"
"
",dep,of
incident,pobj,of
;,punct,advised
(,punct,iii
iii,meta,safeguarded
),punct,iii
the,det,information
information,nsubjpass,safeguarded
will,aux,safeguarded
be,auxpass,safeguarded
safeguarded,conj,advised
or,cc,safeguarded
destroyed,conj,safeguarded
as,mark,requested
requested,advcl,destroyed
by,agent,requested
Consultant,pobj,by
;,punct,safeguarded
and,cc,safeguarded
",",punct,safeguarded
iv,meta,permitted
),punct,iv
that,mark,permitted
no,det,person
"
",dep,person
person,nsubjpass,permitted
other,amod,person
than,prep,other
those,pobj,than
associated,acl,those
with,prep,associated
this,det,project
project,pobj,with
will,aux,permitted
be,auxpass,permitted
permitted,conj,safeguarded
access,dobj,permitted
to,prep,access
the,det,Data
Data,pobj,to
or,cc,Data
any,det,files
files,conj,Data
derived,acl,files
"
",dep,derived
from,prep,derived
the,det,Data
Data,pobj,from
.,punct,represents
"

",dep,"

"
7,punct,"

"
.,punct,7
Data,compound,Confidentiality
